"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"2007","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:52:46,FALSE,NA,"821279081140457472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stcl9",1332,TRUE,FALSE,NA,NA,"Lorient, France","fr","http://pbs.twimg.com/profile_images/762611333238026240/TFQr9pQT_normal.jpg"
"2008","@boulanger #Samsung trop beau <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BD><U+0080>",FALSE,1,"boulanger",2017-01-17 08:52:38,FALSE,"821270531362136064","821279049486045184","122333150","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FannySuuGar",0,FALSE,FALSE,NA,NA,"Bretagne, France","fr","http://pbs.twimg.com/profile_images/812280776779853824/yojY2_Ce_normal.jpg"
"2009","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:52:35,FALSE,NA,"821279036907384832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oral2LaHonte",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/378800000559078217/b6b3fa2b06b30f35ba5d74d504c84d21_normal.jpeg"
"2010","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:52:01,FALSE,NA,"821278894762426368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smaelplay",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/602841366792658945/HdB4z77j_normal.jpg"
"2011","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:51:56,FALSE,NA,"821278873912479745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinpok",1332,TRUE,FALSE,NA,NA,"Paris, France","fr","http://pbs.twimg.com/profile_images/777195297957175299/LdqoKvME_normal.jpg"
"2012","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:51:53,FALSE,NA,"821278860394299393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FannySuuGar",1332,TRUE,FALSE,NA,NA,"Bretagne, France","fr","http://pbs.twimg.com/profile_images/812280776779853824/yojY2_Ce_normal.jpg"
"2013","#Samsung #GalaxyS7 und #GalaxyS7edge - Update auf #AndroidNougat in Europa angekommen!

https://t.co/ubllkY5u1b https://t.co/D3PHe6W5db",FALSE,0,NA,2017-01-17 08:51:49,FALSE,NA,"821278841645699072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","usp_forum",0,FALSE,FALSE,NA,NA,"","de","http://pbs.twimg.com/profile_images/1189717902/logo4_normal.png"
"2014","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:51:44,FALSE,NA,"821278823962460160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennyf34",1332,TRUE,FALSE,NA,NA,"Hérault, Languedoc-Roussillon","fr","http://pbs.twimg.com/profile_images/791313085504028672/JlPUC2bf_normal.jpg"
"2015","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:51:41,FALSE,NA,"821278809366401024",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">bot ur</a>","VicEnVrai",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/812241087188398080/iocItUkU_normal.jpg"
"2016","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:51:39,FALSE,NA,"821278803070685184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Youli29",1332,TRUE,FALSE,NA,NA,"Bretagne, France","fr","http://pbs.twimg.com/profile_images/800835131539865601/lyB32EAW_normal.jpg"
"2017","RT @Samsung_Saudi: Introducing the future of the air conditioning world: #360Cassette from #Samsung with its revolutionary performance and…",FALSE,0,NA,2017-01-17 08:51:26,FALSE,NA,"821278747894673408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","albraa2264",2,TRUE,FALSE,NA,NA,"Kingdom of Saudi Arabia","en","http://pbs.twimg.com/profile_images/820548447300362241/zaDTiB6Y_normal.jpg"
"2018","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:51:15,FALSE,NA,"821278698775212032",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","MNynaeve",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/798470426116706304/IqiiApDb_normal.jpg"
"2019","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:51:09,FALSE,NA,"821278676234989568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","virgile83200",1332,TRUE,FALSE,NA,NA,"toulon france","fr","http://pbs.twimg.com/profile_images/665479016942555136/F_Z-BAZV_normal.jpg"
"2020","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:51:08,FALSE,NA,"821278669570195456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","waxos54",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/2226086079/Rimbaud-EPE_normal.jpg"
"2021","@bunda_irmanur Mau #UangTunai #500ribu &amp; #Samsung #Smartphone?!! BURUAN Follow @postingiklan , Cek Fav-nya",FALSE,0,"bunda_irmanur",2017-01-17 08:51:04,FALSE,NA,"821278654952935425","2542839380","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","fick_hamzah",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/473695011570085888/t2DUtQcV_normal.jpeg"
"2022","Hay @aryfa_fatma Mau #UangTunai #200ribu &amp; #Samsung #Smartphone Gratis? Yuk Follow @postingiklan Cek Fav-nya!!",FALSE,0,NA,2017-01-17 08:51:03,FALSE,NA,"821278649919803393",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","dea_milanisti",0,FALSE,FALSE,NA,NA,"indonesia","en","http://pbs.twimg.com/profile_images/473685317166178304/cg88bYGr_normal.jpeg"
"2023","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:50:53,FALSE,NA,"821278606559154177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kalves12",1332,TRUE,FALSE,NA,NA,"Somewhere","fr","http://pbs.twimg.com/profile_images/771805904652165120/5biGmu77_normal.jpg"
"2024","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:50:48,FALSE,NA,"821278589064769536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Timon22950",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/522523399667847168/u_EmDozw_normal.jpeg"
"2025","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:50:43,FALSE,NA,"821278567334088705",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","totoro75005",1332,TRUE,FALSE,NA,NA,"","fr","http://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png"
"2026","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:50:40,FALSE,NA,"821278555443200000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AirFire30",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/820403712027979776/k3Tenab-_normal.jpg"
"2027","RT @edgaras_katinas: #Samsung boss faces arrest as #SouthKorea corruption scandal grows. @AntiCorruptIntl  https://t.co/mkGCA5gw4h",FALSE,0,NA,2017-01-17 08:50:29,FALSE,NA,"821278509222023168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bgkach",2,TRUE,FALSE,NA,NA,"Maiduguri","en","http://pbs.twimg.com/profile_images/646690017398669312/Ms07uDae_normal.jpg"
"2028","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:50:11,FALSE,NA,"821278430461329413",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bordeaux330",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/802040352903467008/yTEoMA-E_normal.jpg"
"2029","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:50:10,FALSE,NA,"821278427542077440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","UpComVita",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/655327537363591168/cyR4UtM2_normal.jpg"
"2030","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:50:08,FALSE,NA,"821278418532782080",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","jezzasan",1332,TRUE,FALSE,NA,NA,"Bordeaux, France","en","http://pbs.twimg.com/profile_images/813526134977597440/3KyfcME-_normal.jpg"
"2031","#Samsung chief Jay Y Lee faces long day as South Korean court weighs arrest warrant  
https://t.co/391lETHfGk",FALSE,0,NA,2017-01-17 08:50:00,FALSE,NA,"821278387310194688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ETIntlBusiness",2,FALSE,FALSE,NA,NA,"New Delhi, India","en","http://pbs.twimg.com/profile_images/795837580835065857/9ssubC3M_normal.jpg"
"2032","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:49:59,FALSE,NA,"821278381908099072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sixelalelong",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/736251804703461376/3GUCyEGf_normal.jpg"
"2033","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:49:57,FALSE,NA,"821278371837526016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnnyS1410",1332,TRUE,FALSE,NA,NA,"The Universe","fr","http://pbs.twimg.com/profile_images/818459441561477120/CVYis71Y_normal.jpg"
"2034","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:49:32,FALSE,NA,"821278267147714560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keerigan",1332,TRUE,FALSE,NA,NA,"Tourcoing, Nord-Pas-de-Calais","fr","http://pbs.twimg.com/profile_images/740123598627704832/yFpPfpcN_normal.jpg"
"2035","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:49:21,FALSE,NA,"821278223128465409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhillipeJungle",1332,TRUE,FALSE,NA,NA,"France","en","http://pbs.twimg.com/profile_images/821028706797977600/jbgOITCF_normal.jpg"
"2036","SAMSUNG QNO-7080RP
#SAMSUNG #SAMSUNGCCTV #WISENET #WISENETSAMSUNG #EGEMENELEKTRONIKGÜVENLIK #4MP… https://t.co/JdU1UOlNJ3",FALSE,0,NA,2017-01-17 08:49:17,TRUE,NA,"821278204791058436",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","egemenelektr",0,FALSE,FALSE,NA,NA,"Istanbul, Türkiye","tr","http://pbs.twimg.com/profile_images/777152371390545925/mYWM3iaG_normal.jpg"
"2037","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:49:16,FALSE,NA,"821278199434907648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CauZeGhosts",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/729780958535294977/e1SgOH7P_normal.jpg"
"2038","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:49:05,FALSE,NA,"821278154576826372",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brunettemimi",1332,TRUE,FALSE,NA,NA,"","fr","http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png"
"2039","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:55,FALSE,NA,"821278111643926528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sarah06Cannes",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/821032560406970368/E8KFkqDX_normal.jpg"
"2040","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:55,FALSE,NA,"821278111371300864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paca45770",1332,TRUE,FALSE,NA,NA,"Orléans, France","fr","http://pbs.twimg.com/profile_images/742649448350769152/nig57GzC_normal.jpg"
"2041","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:53,FALSE,NA,"821278106497536000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dressmegeekly",1332,TRUE,FALSE,NA,NA,"Paris","fr","http://pbs.twimg.com/profile_images/810543516988358660/wOi7H3QO_normal.jpg"
"2042","RT @TeknoKulis: Samsung, Galaxy S7'nin Android Nougat güncellemesini durdurdu! https://t.co/fTj58PyBil #Samsung #GalaxyS7 #Android #Nougat…",FALSE,0,NA,2017-01-17 08:48:53,FALSE,NA,"821278106275250176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gurcan_6320",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/821278314585358336/mmjYSi0u_normal.jpg"
"2043","Offerte #Amazon del 17/01 | #Samsung #Gear S3 Frontier, Yi #Camera 2 e molto altro!… https://t.co/USIfFM5fyZ https://t.co/613HEbLltt",FALSE,0,NA,2017-01-17 08:48:50,FALSE,NA,"821278092010356736",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Theo97S",0,FALSE,FALSE,NA,NA,"","it","http://pbs.twimg.com/profile_images/752609097284018176/-ddZ_08P_normal.jpg"
"2044","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:46,FALSE,NA,"821278074293600257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__KayrOz__",1332,TRUE,FALSE,NA,NA,"Terre du Milieu","fr","http://pbs.twimg.com/profile_images/794455724017549312/5B3pB1aZ_normal.jpg"
"2045","Offerte #Amazon del 17/01 | #Samsung #Gear S3 Frontier, Yi #Camera 2 e molto altro!… https://t.co/Yv3iieEjHt https://t.co/bA022hQoi7",FALSE,0,NA,2017-01-17 08:48:42,FALSE,NA,"821278060678881284",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","albertodami1987",0,FALSE,FALSE,NA,NA,"","it","http://pbs.twimg.com/profile_images/692830926485598208/WW4f2ZyF_normal.jpg"
"2046","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:41,FALSE,NA,"821278055486410752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pitomick",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/821277836342427648/f_RTZa6q_normal.jpg"
"2047","#samsung #samsunggalaxy #samsunggalaxyJ3 https://t.co/Q5w6nTyERI",FALSE,1,NA,2017-01-17 08:48:40,FALSE,NA,"821278052076359681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","techuptodate692",0,FALSE,FALSE,NA,NA,"Punjab, Pakistan","en","http://pbs.twimg.com/profile_images/819929291098038275/5Iqobxyu_normal.jpg"
"2048","Offerte #Amazon del 17/01 | #Samsung #Gear S3 Frontier, Yi #Camera 2 e molto altro!… https://t.co/sHikDhK107 https://t.co/qwlgFUcw8e",FALSE,0,NA,2017-01-17 08:48:31,FALSE,NA,"821278013044232192",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","fabiorebe",0,FALSE,FALSE,NA,NA,"","it","http://pbs.twimg.com/profile_images/1714013542/377001_2580164221470_1175345763_32226155_2072787865_n_normal.jpg"
"2049","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:30,FALSE,NA,"821278006895411200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexandreTranVo",1332,TRUE,FALSE,NA,NA,"Strasbourg, France","fr","http://pbs.twimg.com/profile_images/798868104289853440/B19hxv5p_normal.jpg"
"2050","Offerte #Amazon del 17/01 | #Samsung #Gear S3 Frontier, Yi #Camera 2 e molto altro!… https://t.co/niOWKS2wCo https://t.co/d4kgbd4HeF",FALSE,0,NA,2017-01-17 08:48:28,FALSE,NA,"821277999274266625",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Viky__TheGamer",0,FALSE,FALSE,NA,NA,"Italia","it","http://pbs.twimg.com/profile_images/709526460743225344/JboSZsg6_normal.jpg"
"2051","#LouisVuitton, #Samsung y Huawei se alían con #Alibaba para compartir datos y luchar contra las falsificaciones https://t.co/XP0j2NfeGx …",FALSE,0,NA,2017-01-17 08:48:24,FALSE,NA,"821277982320951296",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Marca_Madrid_",0,FALSE,FALSE,NA,NA,"Madrid, Comunidad de Madrid","es","http://pbs.twimg.com/profile_images/677167431958269953/sZQ7K2V8_normal.jpg"
"2052","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:21,FALSE,NA,"821277970945937408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DimsKrrr",1332,TRUE,FALSE,NA,NA,"Pau/Bruxelles","fr","http://pbs.twimg.com/profile_images/471926555623825408/MnIjuqBq_normal.jpeg"
"2053","@sfulz Mau #UangTunai #200ribu &amp; #Samsung #Smartphone Gratis? Yuk Follow @postingiklan Cek Favoritenya!",FALSE,0,"sfulz",2017-01-17 08:48:17,FALSE,NA,"821277954378321920","1556841049","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kamal_zabbar",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/416851464380628992/2JP9kmX4_normal.jpeg"
"2054","Offerte #Amazon del 17/01 | #Samsung #Gear S3 Frontier, Yi #Camera 2 e molto altro!… https://t.co/6a0vjZkowB https://t.co/m7UdYOcZ04",FALSE,0,NA,2017-01-17 08:48:17,FALSE,NA,"821277953845817344",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","samu_b90",0,FALSE,FALSE,NA,NA,"Ragusa, Italy","it","http://pbs.twimg.com/profile_images/775637813115097090/A9QqTdak_normal.jpg"
"2055","@boulanger Bonjour et bonne année!! Il est magnifique en bleu #Samsung S7 Edge <U+2661> merci pour ce concours",FALSE,0,"boulanger",2017-01-17 08:48:15,FALSE,"821270531362136064","821277945943773185","122333150","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KHALISIMOON",0,FALSE,FALSE,NA,NA,"FRANCE","fr","http://pbs.twimg.com/profile_images/809283235159097344/DwZ67KVq_normal.jpg"
"2056","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:08,FALSE,NA,"821277915413237760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bkev02",1332,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/798824174248542208/d9dhKRyC_normal.jpg"
"2057","Offerte #Amazon del 17/01 | #Samsung #Gear S3 Frontier, Yi #Camera 2 e molto altro!… https://t.co/hVHqCJeZ02 https://t.co/tERpcUOHTs",FALSE,0,NA,2017-01-17 08:48:06,FALSE,NA,"821277909033725952",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","spazioitech",0,FALSE,FALSE,NA,NA,"","it","http://pbs.twimg.com/profile_images/632615533121286144/wFxV6Tvi_normal.jpg"
"2058","Samsung Galaxy S8 And S8 Plus Model Numbers Leaked - iTech Post https://t.co/pLMsp8W6mg #Samsung #GalaxyS8 https://t.co/RGCVj9Fzgf",FALSE,0,NA,2017-01-17 08:48:03,FALSE,NA,"821277895536492544",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GalaxyS8News",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/809410648014811137/DNOTyMZg_normal.jpg"
"2059","Offerte #Amazon del 17/01 | #Samsung #Gear S3 Frontier, Yi #Camera 2 e molto altro!… https://t.co/NUPnpZRBkB https://t.co/SjwuKSspp6",FALSE,0,NA,2017-01-17 08:48:00,FALSE,NA,"821277882089619456",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","MatteoOpc",0,FALSE,FALSE,NA,NA,"","it","http://pbs.twimg.com/profile_images/749893082225766401/s9puE_Ao_normal.jpg"
"2060","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 08:48:00,FALSE,NA,"821277881703825408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beunoi76",1332,TRUE,FALSE,NA,NA,"Le Havre, France","fr","http://pbs.twimg.com/profile_images/801453932455325697/Gr4Pkc1H_normal.jpg"
"2061","@TiaraSabrina13 Mau #UangTunai #200ribu &amp; #Samsung #Smartphone Gratis? Yuk Follow @postingiklan Cek Fav-nya!!",FALSE,0,"TiaraSabrina13",2017-01-17 08:47:59,FALSE,NA,"821277880592142336","1961074076","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","irlangga46",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/429595294615879680/ybjdMQZ5_normal.jpeg"
"2062","Offerte #Amazon del 17/01 | #Samsung #Gear S3 Frontier, Yi #Camera 2 e molto altro!… https://t.co/FdWjDzn3Hr https://t.co/3rz09usn5A",FALSE,0,NA,2017-01-17 08:47:56,FALSE,NA,"821277868005146624",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Denymexi",0,FALSE,FALSE,NA,NA,"Monza","it","http://pbs.twimg.com/profile_images/615157724289044484/WLLoLvRe_normal.jpg"
